AÑO,DEPARTAMENTO,MUNICIPO,TOTAL MUESTRAS,RESULTADO COLOR APARENTE,RESULTADO TURBIEDAD,RESULTADO PH,RESULTADO CLORO RESIDUAL LIBRE,RESULTADO ALCALINIDAD TOTAL,RESULTADO CALCIO,RESULTADO FOSFATOS,RESULTADO MANGANESO,RESULTADO MOLIBDENO,RESULTADO MAGNESIO,RESULTADO ZINC,RESULTADO DUREZA TOTAL,RESULTADO SULFATOS,RESULTADO HIERRO TOTAL,RESULTADO CLORUROS,RESULTADO NITRATOS,RESULTADO NITRITOS,RESULTADO ALUMINIO,RESULTADO FLORUROS,RESULTADO COT,RESULTADO COLIFORMES TOTALES,RESULTADO E.COLI,RESULTADO ANTIMONIO,RESULTADO ARSÉNICO,RESULTADO BARIO,RESULTADO CADMIO,RESULTADO CIANURO LIBRE Y DIASOCIABLE,RESULTADO COBRE,RESULTADO Cromo total,RESULTADO MERCURIO,RESULTADO NIQUEL,RESULTADO PLOMO,RESULTADO SELENIO,RESULTADO TRIHALOMETANOS TOTALES,RESULTADO HIDROCARBUROS AROMÁTICOS POLICICLICOS,RESULTADO GIARDIA,RESULTADO CRYPTOSPORIDIUM,RESULTADO PLAGUICIDAS TOTALES,RESULTADO ORGANOFOSFORADOS Y CARBAMATOS,RESULTADO MESÓFILOS,IRCA PROMEDIO,IRCA BASE PROMEDIO,NIVEL DE RIESGO PROMEDIO
2015,Caldas,Chinchiná,151,17.880341880300001,2.062017094,7.5097435897,0.811637931,72.831884057899998,,,,,,,73.131304347799997,9.375420289799999,0.0523529411,11.363173913000001,0.003,0.0018823529,0.12525,0.0564,3.9166666666,562.52416107379997,129.25743243240001,,,,,,,,,,,,,,0,0,,,,22.631589000000002,22.631589000000002,MEDIO
2015,Caldas,Filadelfia,116,14.245614034999999,1.2874385964,7.5144736842,0.21539823,68.393749999999997,,,,,,,84.681250000000006,23.2925,0.079375,5.179375,,0.004,,0.0997272727,2.7,1461.15,187.59035087710001,,0.004,,,,,,0.0001,,,,,,0,0,,,,62.776465000000002,62.776465000000002,ALTO
2015,Caldas,La Dorada,82,11.873015873,1.707063492,7.1661290322,0.7248387096,35.0395348837,,,,,,,36.008604651100001,8.092380952299999,0.0498571428,8.2538139534,0,0.001925,0.024,0.109,0.0666666666,196.33875,33.692592592499999,,,,,,,,,,,,,,0,0,,,0,14.779878,14.779878,MEDIO
2015,Caldas,La Merced,55,14.909090909,1.3510727272,7.4736363636,0.199090909,46.215384615300003,,,,,,,39.906153846099997,5.003076923,0.0535714285,3.4153846153,,0.0043846153,,0.0775,3.9,1490.3981818181001,136.82727272720001,,,,,,,,,,,,,,0,0,,,,56.276544999999999,56.276544999999999,ALTO
2015,Caldas,Manizales,139,14.6328125,1.3566328125,7.395859375,0.53890625,35.661904761899997,,,,,,,50.735714285699999,24.33,0.0847619047,7.8452380952,0,0.0055853658,0.035,0.1170526315,1.2631578947,1125.6732283464,185.17031249999999,,0.0197272727,,,,,,0.000590909,,,,,,0,0,,,0,40.256186999999997,38.817337999999999,ALTO
2015,Caldas,Manzanares,135,12.125925925900001,1.1733703703,7.23,0.2294074074,13.574999999999999,,,,,,,13.4958333333,3.3520833333,0.0305652173,2.8870833333,,0.0027083333,0.06,0.0236666666,0.6111111111,1193.9525925925,104.680074074,,,,,,,,,,,,,,,,,,,61.651851000000001,61.651851000000001,ALTO
2015,Caldas,Marmato,92,31.108108108100001,3.315081081,6.9967837837,0.2048648648,24.324999999999999,,,,,,,28.424166666600001,4.9958333333,0.0483333333,3.2741666666,,0.0037692307,,0.0536,1.42,1731.509589041,262.92876712319998,,14.594235294100001,,,0,,,0.0000727272,,,,,,0,0,,,,58.822825999999999,55.561956000000002,ALTO
2015,Caldas,Marquetalia,120,15.7627118644,1.3978050847,7.2401694915,0.2222689075,32.914285714199998,,,,,,,28.08,0.5428571428,0.036,3.615,,0.0008571428,,0.021090909,1.1636363636,2099.8965217391001,439.24152542370001,,,,,,,,,,,,,,0,0,,,1138.1666666665999,67.596999999999994,67.596999999999994,ALTO
2015,Caldas,Marulanda,30,33.799999999999997,2.1249333333,7.2963333333,0.567,39.15,,,,,,,21.2966666666,1.5453333333,0.069090909,2.5508333333,,0.0021818181,,0.0506666666,3.6,772.83448275859996,74.27,,,,,,,,,,,,,,,,,,44.1,52.027999999999999,52.027999999999999,ALTO
2015,Caldas,Neira,122,25.270491803199999,2.2428606557,7.5068852459,0.2784426229,30.2541666666,,,,,,,27.083333333300001,6.9907083333,0.3479166666,3.6829166666,,0.004,0.252,0.1416,3.02,1424.1050420168001,270.65166666660002,,,,,,,,,,,,,,0,0,,,65,64.972459000000001,64.972459000000001,ALTO
2015,Caldas,Norcasia,53,15.7924528301,1.4473584905,6.7198113207,0.4218867924,12.3352941176,,,,,,,10.426,2.9793333333,0.0482352941,1.5547058823,0.001,0.0036666666,,0.0153333333,0.8666666666,1571.7188679245,118.7566037735,,,,,,,,,,,,,,0,0,,,,55.711131999999999,55.711131999999999,ALTO
2015,Caldas,Pácora,100,13.5,1.92808,7.3451,0.5882828282,44.785714285700003,,,,,,,38.548571428499997,2.7857142857,0.0864285714,2.9314285714,,0.0042142857,,0.0421,1.8636363636,884.41600000000005,89.28,,,,,,,,,,,,,,0,0,,,,40.072000000000003,40.072000000000003,ALTO
2015,Caldas,Palestina,60,25.6,3.5487,7.646,0.8383333333,76.230555555500004,,,,,,,81.938888888799994,9.0831428571,0.0396388888,9.0180555555,,0.0040833333,0.002,0.0455,4.9,548.69333333329996,58.096666666600001,,,,,,,,,,,,,,0,0,,,0,24.674166,24.674166,MEDIO
2015,Caldas,Pensilvania,111,10.324324324299999,0.7158648648,7.0513513513,0.226036036,10.2266666666,,,,,,,9.440294117600001,0.7087647058,0.182125,2.1667647058,0,0.0043125,,0.0484285714,117.2625,1266.8754545454001,151.80458715590001,,,,,,,,,,,,,,,,,,,58.200360000000003,58.200360000000003,ALTO
2015,Caldas,Riosucio,162,20.2285714285,2.1084928571,7.2707142857,0.3221428571,34.392857142799997,,,,,,,32.009166666600002,5.1283333333,0.0535,2.9195238095,,0.002047619,0.041,0.0366,4.52,1065.1179012345001,112.2716049382,,,,,,,,,,,,,,,,,,,46.378456,46.378456,ALTO
2015,Caldas,Risaralda,90,17.177777777700001,1.8527111111,7.4827777777,0.3539555555,22.118181818099998,,,,,,,21.558333333299998,0.7683333333,0.0275,5.1658333333,,0.0034166666,0.078,0.0273333333,1.6888888888,1612.55,222.54844444439999,,,,,,,,,,,,,,0,0,,,,63.445999999999998,63.445999999999998,ALTO
2015,Caldas,Salamina,101,12.891089108899999,0.9493168316,7.4351485148,0.355940594,53.430769230700001,,,,,,,53.733076922999999,4.7496153846,0.0406538461,4.5459615384,,0.0034583333,0.056,0.11325,4.3,1184.7149999999999,90.406999999999996,,,,,,,,,,,,,,0,0,,,,56.646039000000002,56.646039000000002,ALTO
2015,Caldas,Samaná,128,11.633593749999999,1.2592890625,7.0084251968,0.819527559,8.4,,,,,,,8.7213043478,1.1117391304,0.0539130434,1.8639130434,,0.0038636363,,0.0216666666,2.6111111111,1424.67890625,131.82656249999999,,,,,,,,,,,,,,0,0,,,,56.803203000000003,56.803203000000003,ALTO
2015,Caldas,San José,82,11.9259259259,1.0874567901,7.4845679012,0.2411111111,52.44,,,,,,,57.918399999999998,1.92272,0.03364,5.9132,,0.00204,0.0365,0.0305,0,1576.0358024691,177.50123456790001,,,,,,,,,,,,,,0,0,,,,58.561219000000001,58.561219000000001,ALTO
2015,Caldas,Supía,127,20.787401574800001,1.9698661417,7.4343307086,0.3154330708,45.5111111111,,,,,,,51.3271428571,13.368888888800001,0.0456296296,5.8389629629,,0.0021851851,0.0556666666,0.0519,4.7333333333,1487.5240564516,110.6412698412,,,,,,,,,,,,,,0,0,,,28.65,64.827479999999994,64.827479999999994,ALTO
2015,Caldas,Victoria,64,25.840984375000001,2.28421875,6.92890625,0.373125,16.3363636363,,,,,,,14.805,1.5627272727,0.029090909,2.031,,0.0026363636,0.133,0.0321666666,2.05,1656.7222222221999,276.44218749999999,,,,,,,,,,,,,,0,0,,,33.200000000000003,64.737187000000006,64.737187000000006,ALTO
2015,Caldas,Villamaría,194,18.660818713400001,10.9959532163,7.3719298245,0.1962790697,33.7512820512,,,,,,,54.450512820500002,27.337657894700001,0.1067105263,7.0889743589,,0.0017,0.0463333333,0.087,2.2,1244.8404145077,180.6269430051,,,,,,,,,,,,,,0,0,,,,53.584071999999999,53.584071999999999,ALTO
2015,Caldas,Viterbo,60,37.950000000000003,4.9344333333,7.7206666666,0.3966666666,99.104347825999994,,,,,,,101.1104166666,6.8470833333,0.0331818181,10.9379166666,,0.004590909,0.199,0.14,3,1311.0864406779001,176.17288135589999,,,,,,,,,,,,,,0,0,,,,51.131833,51.131833,ALTO
2015,Caquetá,Albania,24,5.2916666666,,,,11.275,5.8125,,,,3.4291666666,,9.262499999999999,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,57.857142857100001,0.5,0.5,SIN RIESGO
2015,Caquetá,Belén De Los Andaquíes,14,4.5714285714,,,,8.7428571428,20.221428571400001,,,,1.65,,21.871428571399999,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,32.142857142799997,0,0,SIN RIESGO
2015,Caquetá,Curillo,19,36.315789473599999,,,,14.205263157799999,18.168421052599999,,,,3.5947368421,,22.6263157894,,,,,,,,,26.315789473599999,3.0526315789,,,,,,,,,,,,,,,,,,30.833333333300001,16.210526000000002,16.210526000000002,MEDIO
2015,Caquetá,El Doncello,21,4.8095238095,,,,14.1761904761,9.8476190476,,4.4,,4.295,,14.2428571428,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,172.72727272719999,0.095238,0.095238,SIN RIESGO
2015,Caquetá,Florencia,39,12.564102564100001,,,,10.997435897400001,7.8153846153,,,,2.6076923076,,10.4051282051,,,,,,,,,0.1025641025,0,,,,,,,,,,,,,,,,,,49.090909090899999,2.307692,2.307692,SIN RIESGO
2015,Caquetá,La Montañita,15,13,,,,8.993333333300001,6.5266666666,,,,2.3333333333,,8.733333333299999,,,,,,,,,400,20,,,,,,,,,,,,,,,,,,10.166666666599999,18.399999999999999,18.399999999999999,MEDIO
2015,Caquetá,Milán,22,25.181818181800001,,,,6.5227272727,6.6318181818,,,,2.9428571428,,9.471428571400001,,,,,,,,,1086.3636363636001,24.545454545399998,,,,,,,,,,,,,,,,,,1242.5,40.636363000000003,40.636363000000003,ALTO
2015,Caquetá,Morelia,21,57.619047619,,,,6.4095238095,3.5809523809,,,,1.519047619,,5.1,,,,,,,,,2971.9047619047001,412.23809523800003,,,,,,,,,,,,,,,,,,2075,89.047618999999997,89.047618999999997,INVIABLE SANITARIAMENTE
2015,Caquetá,Puerto Rico,12,3.4166666666,,,,8.7416666666,7.725,,,,3.8083333333,,11.5916666666,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,293.3333333333,7.5,7.5,BAJO
2015,Caquetá,San José Del Fragua,28,9.1428571428,,,,15.1714285714,8.942857142799999,,,,3.225,,12.167857142800001,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,149.25,0.857142,0.857142,SIN RIESGO
2015,Caquetá,San Vicente Del Caguán,29,10.862068965500001,,,,8.8758620689,7.0068965517,,,,4.6344827586,,11.6413793103,,,,,,,,,71.892857142799997,3.448275862,,,,,,,,,,,,,,,,,,313.57142857140002,7.793103,7.793103,BAJO
2015,Caquetá,Solano,15,5.9333333333,,,,7.28,7.6733333333,,,,2.0866666666,,9.813333333299999,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,43,0,0,SIN RIESGO
2015,Caquetá,Solita,4,51.75,,,,7.95,6.3,,,,2.6,,6.3,,,,,,,,,2250,50,,,,,,,,,,,,,,,,,,250,52,52,ALTO
2015,Caquetá,Valparaíso,15,30.0666666666,,,,7.5466666666,7.74,,,,1.7266666666,,9.473333333299999,,,,,,,,,25.333333333300001,0.3333333333,,,,,,,,,,,,,,,,,,1887.5,10.933332999999999,10.933332999999999,BAJO
2015,Casanare,Aguazul,61,6.868852459,0.7914918032,6.8060655737,0.7909836065,13.16,3,0.276,,,,,21.68,5.375,0.037368421,11.5714285714,0.96,0.004,0.1535,,,4.8344262295,0,,,,,,,,,,,,,,0,0,,,,2.024754,2.024754,SIN RIESGO
2015,Casanare,Chameza,16,12.5625,0.833125,6.38625,0.32,4,,0.14,,,,,9.5,1,0.055,8.4,0.7333333333,0.003,0.071,,,184.4,3.66875,,,,,,,,,,,,,,0,0,,,,30.4575,30.4575,MEDIO
2015,Casanare,Hato Corozal,25,80.28,7.22824,5.7588,0.2696,16.909090909,0,0.13,,,,,20.818181818100001,2.2727272727,0.327,14.181818181800001,0.6,0.0055,0.1455,,,963.96799999999996,46.351999999999997,,,,,,,,,,,,,,0,0,,,,47.605600000000003,47.605600000000003,ALTO
2015,Casanare,La Salina,6,9.166666666599999,1.1236666666,7.1916666666,1.035,29.666666666600001,,0.18,,,,,40,5,0.015,11,,,,,,0,0,,,,,,,,,,,,,,0,0,,,,11.156666,11.156666,BAJO
2015,Casanare,Maní,12,5.4166666666,0.4310833333,7.7408333333,1.3841666666,34.4,,0.2,,,,,45.4,13.6,0.175,12.5,1.15,0.0045,0.2,,,0,0,,,,,,,,,,,,,,0,0,,,,0,0,SIN RIESGO
2015,Casanare,Monterrey,48,31.541666666600001,3.0938125,5.9647916666,0.3352083333,4.5833333333,3,0.215,,,,,13,4.5789473684,0.1317647058,11.3478260869,0.875,0.00525,0.109,,,683.90208333329997,68.479166666599994,,,,,,,,,,,,,,0,0,,,,44.771458000000003,44.771458000000003,ALTO
2015,Casanare,Nunchía,19,28.052631578900002,3.2146842105,6.6726315789,0.8226315789,17.100000000000001,,,,,,,62.3,30.625,0.1416666666,14,0.8,0.0045,0.102,,,11.273684210500001,0,,,,,,,,,,,,,,0,0,,,,11.211052,11.211052,BAJO
2015,Casanare,Orocué,12,16.333333333300001,1.3545833333,7.2216666666,0.9725,56.6,,0.46,,,,,21.6,17.600000000000001,0.15,11.5,1.4,0.005,,,,165.52500000000001,1.5416666666,,,,,,,,,,,,,,0,0,,,,12.1325,12.1325,BAJO
2015,Casanare,Paz De Ariporo,24,13.041666666599999,1.4204583333,6.7354166666,0.6254166666,4.4444444444,2,0.27,,,,,12.666666666599999,2.1,0.0475,8.375,0.75,0.00375,0.139,,,0.1291666666,0,,,,,,,,,,,,,,0,0,,,,3.819166,3.819166,SIN RIESGO
2015,Casanare,Pore,28,39.071428571399998,5.3990357142,5.6153571428,0.4426785714,7.4736842105,,0.15,,,,,11.263157894700001,10.285714285699999,0.1016666666,23.4375,1,0.007,,,,384.91785714280002,11.5642857142,,,,,,,,,,,,,,0,0,,,,44.305357000000001,44.305357000000001,ALTO
2015,Casanare,Recetor,15,39.866666666599997,4.0146666666,6.2593333333,0.2046666666,15.5,,0.47,,,,,22,11.714285714200001,0.055,11.8,0.95,0.004,,,,1436.18,201.12,,,,,,,,,,,,,,0,0,,,,55.423999999999999,55.423999999999999,ALTO
2015,Casanare,Sabanalarga,25,11.28,0.82904,5.5836,0.11768,3.6666666666,,,,,,,4.1333333333,0.8888888888,0.0285714285,19.333333333300001,0.45,0.0045,0.006,,,785.96,51.84,,,,,,,,,,,,,,0,0,,,,46.5152,46.5152,ALTO
2015,Casanare,Sácama,10,21.5,1.6275,6.567,0.742,9,,0.22,,,,,16.833333333300001,5,0.02,9.4,0.55,0.0065,,,,242.49,0.75,,,,,,,,,,,,,,0,0,,,,21.071999999999999,21.071999999999999,MEDIO
2015,Casanare,San Luis De Palenque,13,21.846153846100002,1.3081538461,6.9438461538,0.4407692307,29.75,6,0.39,,,,,60.5,28.833333333300001,0.1,12,0.8666666666,0.0453333333,0.115,,,17.5,0.8461538461,,,,,,,,,,,,,,0,0,,,,23.095383999999999,23.095383999999999,MEDIO
2015,Casanare,Támara,14,108.5,9.7635,5.9571428571,0.7557142857,4.125,,,,,,,23.5,7.5,0.125,10.875,0.55,0.003,0.55,,,976.21428571419995,144.75,,,,,,,,,,,,,,0,0,,,,56.252856999999999,56.252856999999999,ALTO
2015,Casanare,Tauramena,34,9.823529411699999,1.0057647058,7.9129411764,0.7729411764,28.666666666600001,4,0.29,,,,,22.8,5.6428571428,0.03,13.785714285699999,1.5,0.0065,0.8495,,,76.997058823499998,1.6382352941,,,,,,,,,,,,,,0,0,,,,9.894117,9.894117,BAJO
2015,Casanare,Trinidad,14,10.9285714285,0.4696428571,7.1007142857,0.1628571428,25.8,3,0.42,,,,,33.4,4.5,0.046,13.4,0.8,0.045,0.003,,,90.814285714199997,17.7285714285,,,,,,,,,,,,,,0,0,,,,33.157857,33.157857,MEDIO
2015,Casanare,Villanueva,42,21.8095238095,3.0970238095,6.1876190476,0.7516666666,5.75,1,0.145,,,,,6.5,2,0.1154545454,25.263157894700001,1.2,0.00425,0.065,,,579.19285714279999,114.0928571428,,,,,,,,,,,,,,0,0,,,,30.782619,30.782619,MEDIO
2015,Casanare,Yopal,395,25.974683544299999,3.7581215189,6.6663240506,1.2364050632,36.523809523799997,7.8,0.3714634146,,,,,32.925925925900003,7.2452830188,0.0604615384,11.822368421,1.73,0.0049714285,0.1785,,,59.317721518900001,8.1744303797,,,,,,,,,,,,,,0,0,,,,11.721544,10.746683000000001,BAJO
2015,Cauca,Almaguer,26,,3.5206666666,7.5346666666,0.624,8.039999999999999,10.3213333333,,,,20.452000000000002,,30.773333333299998,,,,,,,,,3.1958333333,0,,,,,,,,,,,,,,,,,,,7.553461,7.553461,BAJO
2015,Cauca,Argelia,29,,1.2927272727,7.4494545454,1.4509090909,13.127272727199999,8.6881818181,,,,25.958181818100002,,34.654545454500003,,,,,,,,,3.3275862068,0,,,,,,,,,,,,,,,,,,,1.977931,1.977931,SIN RIESGO
2015,Cauca,Balboa,23,,2.4853333333,7.855,1.2533333333,18.8,17.883333333300001,,,,49.314,,67.2,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,7.445652,7.445652,BAJO
2015,Cauca,Bolívar,28,,0.7985,7.395,1.366,17.32,13.645,,,,34.417499999999997,,48,,,,,,,,,0.225,0,,,,,,,,,,,,,,,,,,,1.622142,1.622142,SIN RIESGO
2015,Cauca,Buenos Aires,30,,0.9894444444,7.2242777777,0.38,7.5555555555,4.3938888888,,,,15.76,,20.155555555500001,,,,,,,,,0.32,0,,,,,,,,,,,,,,,,,,,5.296333,5.296333,BAJO
2015,Cauca,Cajibío,35,,0.9927777777,7.0927777777,1.0333333333,13.166666666599999,6.7129411764,,,,23.3166666666,,30.111111111100001,,,,,,,,,1.8371428571,0,,,,,,,,,,,,,,,,,,,2.710285,2.710285,SIN RIESGO
2015,Cauca,Caldono,29,,2.76,7.7128571428,0.9064285714,6.6428571428,5.3135714285,,,,16.400714285700001,,21.714285714199999,,,,,,,,,87.486206896499993,5.9034482758,,,,,,,,,,,,,,,,,,,15.167586,15.167586,MEDIO
2015,Cauca,Caloto,80,,1.9533333333,7.501025641,0.489047619,20.580952380900001,15.195476190400001,,,,33.253076923000002,,51.1,,,,,,,,,225.7644736842,11.592105263100001,,,,,,,,,,,,,,,,,,,37.823124999999997,37.823124999999997,ALTO
2015,Cauca,Corinto,35,,1.1847619047,7.3023809523,1.2676190476,10.5714285714,15.3659523809,,,,32.440952380900001,,47.8095238095,,,,,,,,,0.3685714285,0,,,,,,,,,,,,,,,,,,,3.53,3.53,SIN RIESGO
2015,Cauca,El Tambo,26,,1.1614285714,7.5154545454,1.19,12.254545454500001,8.300000000000001,,,,18.281818181799999,,26.581818181799999,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Cauca,Florencia,26,,1.2418181818,7.63,1.0783333333,22.5,15.0535,,,,31.6175,,46.666666666600001,,,,,,,,,1.6846153846,0,,,,,,,,,,,,,,,,,,,5.328846,5.328846,BAJO
2015,Cauca,Inzá,39,,1.1917272727,7.3289473684,1.215,15.9727272727,15.407727272700001,,,,34.537727272700003,,49.945454545399997,,,,,,,,,116.1333333333,12.584615384599999,,,,,,,,,,,,,,,,,,,12.566666,12.566666,BAJO
2015,Cauca,Jambaló,33,,0.806,7.432,1.0853333333,11.253333333300001,8.740666666599999,,,,20.619333333299998,,29.36,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Cauca,La Sierra,28,,1.275,7.2857142857,1.1150714285,7.5714285714,7.8642857142,,,,22.997142857099998,,30.857142857100001,,,,,,,,,3.1035714285,0.0714285714,,,,,,,,,,,,,,,,,,,11.768571,11.768571,BAJO
2015,Cauca,La Vega,30,,1.305,7.6616666666,0,7.5833333333,9.170833333299999,,,,23.995833333299998,,33.166666666600001,,,,,,,,,178.46896551719999,21.158620689599999,,,,,,,,,,,,,,,,,,,79.857665999999995,79.857665999999995,ALTO
2015,Cauca,Mercaderes,32,,2.734375,7.3733333333,1.0705882352,9.805882352899999,11.313333333299999,,,,31.086666666599999,,42.4,,,,,,,,,23.612500000000001,0,,,,,,,,,,,,,,,,,,,5.627812,5.627812,BAJO
2015,Cauca,Miranda,34,,1.216,7.4146666666,1.54,7.6666666666,13.795999999999999,,,,29.657333333299999,,43.466666666599998,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,4.790294,4.790294,SIN RIESGO
2015,Cauca,Morales,35,,1.7988888888,7.3288888888,0.8844444444,12.5555555555,8.1611111111,,,,30.038888888799999,,38.200000000000003,,,,,,,,,10.0857142857,0,,,,,,,,,,,,,,,,,,,8.006857,8.006857,BAJO
2015,Cauca,Padilla,29,,2.4375,7.4041666666,1.1833333333,10.833333333300001,17.12,,,,33.416666666600001,,50.5333333333,,,,,,,,,4.7379310344,0,,,,,,,,,,,,,,,,,,,4.123448,4.123448,SIN RIESGO
2015,Cauca,Paez,35,,1.4683333333,7.7733333333,1.33,26.583333333300001,14.8166666666,,,,34.016666666600003,,48.833333333299997,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1.323428,1.323428,SIN RIESGO
2015,Cauca,Patía,24,,1.3913333333,7.3753333333,1.4078,19.333333333300001,12.766666666600001,,,,34.2953333333,,47.0666666666,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,3.750833,3.750833,SIN RIESGO
2015,Cauca,Piamonte,25,,2.3514285714,7.2814285714,0,8.5714285714,6.635,,,,15.0217857142,,21.657142857099998,,,,,,,,,999.65200000000004,37.228000000000002,,,,,,,,,,,,,,,,,,,89.559200000000004,89.559200000000004,INVIABLE SANITARIAMENTE
2015,Cauca,Piendamó,34,,1.3821428571,7.3452857142,1.0071428571,8.0714285714,7.1642857142,,,,23.128571428499999,,30.4285714285,,,,,,,,,66.903225806400002,1.0225806451,,,,,,,,,,,,,,,,,,,18.514704999999999,18.514704999999999,MEDIO
2015,Cauca,Popayán,250,,1.4268539325,7.2743820224,0.9207142857,14.876404494299999,7.5794382022,,,,25.579887640399999,,32.842696629199999,,,,,,,,,2.5584,0,,,,,,,,,,,,,,,,,,,1.0588,1.0588,SIN RIESGO
2015,Cauca,Puerto Tejada,34,,4.1035,7.253,1.151,20.39,18.276499999999999,,,,38.622500000000002,,56.9,,,,,,,,,10.923529411700001,0.794117647,,,,,,,,,,,,,,,,,,,24.302647,24.302647,MEDIO
2015,Cauca,Puracé,24,,0.584,7.0533333333,0.2746666666,37.200000000000003,18.266666666599999,,,,54.973333333299998,,73.239999999999995,,,,,,,,,2.8541666666,0,,,,,,,,,,,,,,,,,,,15.373749999999999,15.373749999999999,MEDIO
2015,Cauca,Rosas,30,,1.0990833333,7.0941666666,0.8033333333,7.0833333333,5.9775,,,,22.188333333300001,,28.166666666600001,,,,,,,,,61.33,0,,,,,,,,,,,,,,,,,,,8.824,8.824,BAJO
2015,Cauca,San Sebastián,28,,2.4452380952,7.2242857142,0,9.1428571428,8.0409523809,,,,25.959047619,,34,,,,,,,,,447.06428571420003,132.90357142849999,,,,,,,,,,,,,,,,,,,85.425357000000005,85.425357000000005,INVIABLE SANITARIAMENTE
2015,Cauca,Santa Rosa,25,,1.1195238095,7.5561111111,1.3149523809,17.3428571428,14.0523809523,,,,26.710476190400001,,40.761904761899999,,,,,,,,,0.12,0,,,,,,,,,,,,,,,,,,,1.7472,1.7472,SIN RIESGO
2015,Cauca,Santacruz,1,,1.9,7.5,1.5,20,8.199999999999999,,,,24.6,,32.799999999999997,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Cauca,Santander De Quilichao,60,,2.2102941176,7.4406451612,1.1388235294,11.0774193548,8.9241935483,,,,24.989677419300001,,33.909677419300003,,,,,,,,,77.376666666600002,10.09,,,,,,,,,,,,,,,,,,,11.93,11.93,BAJO
2015,Cauca,Silvia,29,,1.1383333333,7.09,0.71,10.722222222199999,6.1211111111,,,,22.4344444444,,28.5555555555,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Cauca,Sotará,35,,5.1147058823,7.5629411764,0.5247058823,16.011764705800001,9.741176470499999,,,,28.847058823499999,,38.588235294100002,,,,,,,,,35.782857142799998,0.5771428571,,,,,,,,,,,,,,,,,,,17.373714,17.373714,MEDIO
2015,Cauca,Suárez,30,,2.87,7.4641666666,0.7871428571,10.041666666599999,10.4066666666,,32.200000000000003,,22.6318181818,,33.833333333299997,,,,,,,,,0.5103448275,0,,,,,,,,,,,,,,,,,,0,7.430333,7.430333,BAJO
2015,Cauca,Sucre,19,,1.2,7.5066666666,1.3666666666,10.222222222199999,15.7588888888,,,,32.241111111099997,,48,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.208421,0.208421,SIN RIESGO
2015,Cauca,Timbío,35,,1.03,7.4236666666,1,8.266666666600001,6.5226666666,,,,19.877333333300001,,26.4,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1.702285,1.702285,SIN RIESGO
2015,Cauca,Timbiquí,23,,18.899285714200001,6.8614285714,0,4.8714285714,2.6642857142,,,,14.3371428571,,17,,,,,,,,,1009,537.16521739129996,,,,,,,,,,,,,,,,,,,96.081738999999999,96.081738999999999,INVIABLE SANITARIAMENTE
2015,Cauca,Toribio,33,,0.6106666666,7.6766666666,2.032,17.440000000000001,17.166666666600001,,,,28.0333333333,,45.2,,,,,,,,,2.509090909,0,,,,,,,,,,,,,,,,,,,7.675454,7.675454,BAJO
2015,Cauca,Totoró,35,,2.1644285714,7.5871428571,0.7492380952,14.390476190399999,10.642857142800001,,,,24.7642857142,,35.409523809500001,,,,,,,,,337.40328571420002,55.622857142800001,,,,,,,,,,,,,,,,,,,38.230285000000002,38.230285000000002,ALTO
2015,Cauca,Villa Rica,10,,3.104,7.481,0.4783,18.8,19.16,,,,26.44,,45.6,,,,,,,,,126.73,0,,,,,,,,,,,,,,,,,,,28.074999999999999,28.074999999999999,MEDIO
2015,Cesar,Aguachica,65,0,0.2528813559,7.2911111111,0.5510169491,100.0847457627,32.545762711800002,0.0167021276,0.0015,,3.9828813559,0.1157142857,94.189830508399993,7.1063829787,0.2204081632,5.8666666666,0.4107446808,0.0130638297,0.0105254237,4.7684210526,,0.4261538461,0,,,,,,,,,,,,,,,,,,125.90243902429999,0.910153,0.910153,SIN RIESGO
2015,Cesar,Agustín Codazzi,58,0,0.4204,7.3728260869,0.4484,104.10599999999999,34.988,0.0039534883,0.00075,,4.0222,0.02625,101.258,7.8181818181,0.0950454545,6.3479166666,0.3085454545,0.0073863636,0.01328,0,,193.64482758619999,4.1275862068,,,,,,,,,,,,,,,,,,312.64,5.939827,5.939827,BAJO
